********************************************************************************
product = Open Liberty 19.0.0.3 (wlp-1.0.26.cl190320190321-1636)
wlp.install.dir = D:/devel/tools/wlp/
java.home = C:\Program Files\Java\jre1.8.0_211
java.version = 1.8.0_211
java.runtime = Java(TM) SE Runtime Environment (1.8.0_211-b12)
os = Windows 10 (10.0; amd64) (es_PE)
process = 10252@DESKTOP-DIRMJ0E
********************************************************************************
[05/07/19 02:39:20:914 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOCOMPLETE_OFF_VIEW_STATE' found, using default value 'true'.
[05/07/19 02:39:20:914 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_MULTIPLE_JS_FILES_FOR_JSF_UNCOMPRESSED_JS' found, using default value 'false'.
[05/07/19 02:39:20:914 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSF_JS_MODE' found, using default value 'normal'.
[05/07/19 02:39:20:914 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.TEMPORAL_RESOURCEHANDLER_CACHE_ENABLED' found, using default value 'false'.
[05/07/19 02:39:20:914 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERVICE_PROVIDER_FINDER' found.
[05/07/19 02:39:20:914 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.spi.InjectionProvider' found.
[05/07/19 02:39:20:914 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DISABLE_FACELET_JSF_VIEWHANDLER' found, using default value 'false'.
[05/07/19 02:39:20:914 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECK_ID_PRODUCTION_MODE' found, using default value 'auto'.
[05/07/19 02:39:20:914 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.BUFFER_SIZE' found.
[05/07/19 02:39:20:914 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.REFRESH_PERIOD' found, using default value '-1'.
[05/07/19 02:39:20:914 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_RESOURCE_RESOLVER' found.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.RESOURCE_RESOLVER' found.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MARK_INITIAL_STATE_WHEN_APPLY_BUILD_VIEW' found, using default value 'false'.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.DECORATORS' found.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.SKIP_COMMENTS' found.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WRAP_TAG_EXCEPTIONS_AS_CONTEXT_AWARE' found, using default value 'true'.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CACHE_EL_EXPRESSIONS' found, using default value 'noCache'.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_POOL_SIZE' found, using default value '5'.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_DYNAMIC_PARTIAL_LIMIT' found, using default value '2'.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_ENTRY_MODE' found, using default value 'soft'.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_DEFERRED_NAVIGATION' found, using default value 'false'.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.validator.BEAN_BEFORE_JSF_VALIDATION' found, using default value 'false'.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSP_SUFFIX' found, using default value '.jsp'.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EXPRESSION_FACTORY' found.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.INITIALIZE_ALWAYS_STANDALONE' found, using default value 'false'.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.LOG_WEB_CONTEXT_PARAMS' found, using default value 'auto'.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOMATIC_EXTENSIONLESS_MAPPING' found, using default value 'false'.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INITIALIZER' found.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INIT_PLUGINS' found.
[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.AbstractFacesInitializer           W 

*******************************************************************
*** WARNING: Apache MyFaces-2 is running in DEVELOPMENT mode.   ***
***                                         ^^^^^^^^^^^         ***
*** Do NOT deploy to your live server(s) without changing this. ***
*** See Application#getProjectStage() for more information.     ***
*******************************************************************

[05/07/19 02:39:20:915 COT] 0000280c org.apache.myfaces.webapp.StartupServletContextListener      I MyFaces Core has started, it took [271] ms.
[05/07/19 02:39:20:959 COT] 0000280c com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [AppWebCRUD] [/AppWebCRUD] [Faces Servlet]: Inicialización satisfactoria.
[05/07/19 02:39:58:538 COT] 00002739 SystemOut                                                    O Holamundo
[05/07/19 02:40:00:666 COT] 00002739 SystemOut                                                    O Holamundo
[05/07/19 03:49:55:574 COT] 0000346c com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Aplicación web eliminada (default_host): http://localhost:9080/softswitch/
[05/07/19 03:49:55:578 COT] 0000346c com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [softswitch] [/softswitch] [Faces Servlet]: Destrucción satisfactoria.
[05/07/19 03:49:55:826 COT] 0000346c com.ibm.ws.ejbcontainer.osgi.internal.EJBRuntimeImpl         I CNTR4003I: Se está deteniendo el módulo EJB softswitch.war en la aplicación softswitch.
[05/07/19 03:49:55:840 COT] 0000346c com.ibm.ws.ejbcontainer.osgi.internal.EJBRuntimeImpl         I CNTR4004I: Se ha detenido correctamente el módulo EJB softswitch.war en la aplicación softswitch.
[05/07/19 03:49:55:857 COT] 0000346c com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: La aplicación softswitch se ha detenido correctamente.
[05/07/19 03:49:55:904 COT] 0000346c com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Iniciando la aplicación softswitch.
[05/07/19 03:49:55:916 COT] 0000330a com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: Se ha generado automáticamente un archivo de configuración para un plug-in de servidor web para este servidor en D:\devel\tools\wlp\usr\servers\defaultServer\logs\state\plugin-cfg.xml.
[05/07/19 03:50:00:465 COT] 0000346c org.apache.cxf.management.jmx.InstrumentationManagerImpl     I registering MBean org.apache.cxf:bus.id=softswitch-Server-Bus,type=Bus,instance.id=2051883366: org.apache.cxf.bus.ManagedBus@12ad44d6
[05/07/19 03:50:00:475 COT] 0000346c org.apache.cxf.management.jmx.InstrumentationManagerImpl     I registered org.apache.cxf:bus.id=softswitch-Server-Bus,type=Bus,instance.id=2051883366
[05/07/19 03:50:00:998 COT] 0000346c org.apache.cxf.management.jmx.InstrumentationManagerImpl     I registering MBean org.apache.cxf:bus.id=softswitch-Server-Bus,WorkQueueManager=Bus.WorkQueueManager,type=WorkQueueManager,instance.id=927566581: org.apache.cxf.bus.managers.WorkQueueManagerImplMBeanWrapper@5c66bce9
[05/07/19 03:50:09:411 COT] 0000346c org.jboss.weld.Event                                         I WELD-000411: Observer method [BackedAnnotatedMethod] org.apache.myfaces.cdi.JsfArtifactProducerExtension.processAnnotatedType(@Observes ProcessAnnotatedType<T>, BeanManager) receives events for all annotated types. Consider restricting events using @WithAnnotations or a generic type with bounds.
[05/07/19 03:50:09:453 COT] 0000346c org.jboss.weld.Event                                         I WELD-000411: Observer method [BackedAnnotatedMethod] org.apache.myfaces.config.annotation.CdiAnnotationProviderExtension.processAnnotatedType(@Observes ProcessAnnotatedType<T>) receives events for all annotated types. Consider restricting events using @WithAnnotations or a generic type with bounds.
[05/07/19 03:50:11:009 COT] 0000346c com.ibm.ws.ejbcontainer.osgi.internal.EJBRuntimeImpl         I CNTR4000I: Se está iniciando el módulo EJB softswitch.war en la aplicación softswitch.
[05/07/19 03:50:11:009 COT] 0000346c com.ibm.ws.ejbcontainer.runtime.AbstractEJBRuntime           I CNTR0167I: El servidor está enlazando la interfaz util.common.DateUtil del DateUtil enterprise bean en el softswitch.war módulo de la aplicación softswitch. La ubicación de enlace es: java:global/softswitch/DateUtil!util.common.DateUtil
[05/07/19 03:50:11:009 COT] 0000346c com.ibm.ws.ejbcontainer.runtime.AbstractEJBRuntime           I CNTR0167I: El servidor está enlazando la interfaz util.common.RandomUtil del RandomUtil enterprise bean en el softswitch.war módulo de la aplicación softswitch. La ubicación de enlace es: java:global/softswitch/RandomUtil!util.common.RandomUtil
[05/07/19 03:50:11:010 COT] 0000346c com.ibm.ws.ejbcontainer.runtime.AbstractEJBRuntime           I CNTR0167I: El servidor está enlazando la interfaz util.web.FacesUtils del FacesUtils enterprise bean en el softswitch.war módulo de la aplicación softswitch. La ubicación de enlace es: java:global/softswitch/FacesUtils!util.web.FacesUtils
[05/07/19 03:50:11:010 COT] 0000346c com.ibm.ws.ejbcontainer.runtime.AbstractEJBRuntime           I CNTR0167I: El servidor está enlazando la interfaz util.web.HttpCookieUtil del HttpCookieUtil enterprise bean en el softswitch.war módulo de la aplicación softswitch. La ubicación de enlace es: java:global/softswitch/HttpCookieUtil!util.web.HttpCookieUtil
[05/07/19 03:50:11:010 COT] 0000346c com.ibm.ws.ejbcontainer.runtime.AbstractEJBRuntime           I CNTR0167I: El servidor está enlazando la interfaz util.web.HttpUtil del HttpUtil enterprise bean en el softswitch.war módulo de la aplicación softswitch. La ubicación de enlace es: java:global/softswitch/HttpUtil!util.web.HttpUtil
[05/07/19 03:50:11:010 COT] 0000346c com.ibm.ws.ejbcontainer.runtime.AbstractEJBRuntime           I CNTR0167I: El servidor está enlazando la interfaz util.web.JsonConfig del JsonConfig enterprise bean en el softswitch.war módulo de la aplicación softswitch. La ubicación de enlace es: java:global/softswitch/JsonConfig!util.web.JsonConfig
[05/07/19 03:50:11:024 COT] 0000346c com.ibm.ws.ejbcontainer.osgi.internal.EJBRuntimeImpl         I CNTR4001I: Se ha iniciado correctamente el módulo EJB softswitch.war en la aplicación softswitch.
[05/07/19 03:50:11:025 COT] 0000346c com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Cargando módulo web: softswitch.
[05/07/19 03:50:11:026 COT] 0000346c com.ibm.ws.webcontainer                                      I SRVE0250I: El módulo web softswitch se ha enlazado con default_host.
[05/07/19 03:50:11:026 COT] 0000346c com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Aplicación web disponible (default_host): http://localhost:9080/softswitch/
[05/07/19 03:50:11:036 COT] 00003428 com.ibm.ws.session.WASSessionCore                            I SESN0176I: Se creará un nuevo contexto de sesión para la clave de aplicación default_host/softswitch
[05/07/19 03:50:11:037 COT] 00003428 com.ibm.ws.util                                              I SESN0172I: El gestor de sesiones está utilizando la implementación de SecureRandom Java por omisión para la generación del ID de sesión.
[05/07/19 03:50:11:037 COT] 0000346c com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0003I: La aplicación softswitch se ha actualizado en 15,133 segundos.
[05/07/19 03:50:11:069 COT] 00002e78 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: Se ha generado automáticamente un archivo de configuración para un plug-in de servidor web para este servidor en D:\devel\tools\wlp\usr\servers\defaultServer\logs\state\plugin-cfg.xml.
[05/07/19 03:50:16:855 COT] 0000330a com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Aplicación web eliminada (default_host): http://localhost:9080/softswitch/
[05/07/19 03:50:17:972 COT] 00003428 org.apache.myfaces.ee.MyFacesContainerInitializer            I Using org.apache.myfaces.ee.MyFacesContainerInitializer
[05/07/19 03:50:17:994 COT] 00003428 org.apache.myfaces.config.DefaultFacesConfigurationProvider  I Reading standard config META-INF/standard-faces-config.xml
[05/07/19 03:50:18:068 COT] 00003428 org.apache.myfaces.config.DefaultFacesConfigurationProvider  I Found javax.faces.application.ApplicationFactory factory implementation: com.ibm.ws.jsf.config.WASApplicationFactoryImpl
[05/07/19 03:50:18:069 COT] 00003428 org.apache.myfaces.config.DefaultFacesConfigurationProvider  I Reading config /WEB-INF/faces-config.xml
[05/07/19 03:50:18:133 COT] 00003428 org.apache.myfaces.config.DefaultFacesConfigurationProvider  I Reading config : wsjar:file:/D:/devel/workspace/360/softswitch/WebContent/WEB-INF/lib/asterisk360-primefaces-7.0.jar!/META-INF/faces-config.xml
[05/07/19 03:50:18:157 COT] 00003428 org.apache.myfaces.config.DefaultFacesConfigurationProvider  I Reading config : wsjar:file:/D:/devel/workspace/360/softswitch/WebContent/WEB-INF/lib/asterisk360-ultima-theme-2.0.0.jar!/META-INF/faces-config.xml
[05/07/19 03:50:18:378 COT] 00003428 org.apache.myfaces.spi.impl.DefaultInjectionProviderFactory  I Using InjectionProvider com.ibm.ws.jsf.spi.impl.WASCDIAnnotationDelegateInjectionProvider
[05/07/19 03:50:18:517 COT] 00003428 org.apache.myfaces.config.FacesConfigurator                  I Serialization provider : class org.apache.myfaces.shared_impl.util.serial.DefaultSerialFactory
[05/07/19 03:50:18:539 COT] 00003428 org.primefaces.webapp.PostConstructApplicationEventListener  I Running on PrimeFaces 7.0
[05/07/19 03:50:18:546 COT] 00003428 org.apache.myfaces.webapp.AbstractFacesInitializer           I ServletContext initialized.
[05/07/19 03:50:18:546 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I Tomahawk jar not available. Autoscrolling, DetectJavascript, AddResourceClass and CheckExtensionsFilter are disabled now.
[05/07/19 03:50:18:546 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I Scanning for context init parameters not defined. It is not necessary to define them all into your web.xml, they are just provided here for informative purposes. To disable this messages set org.apache.myfaces.LOG_WEB_CONTEXT_PARAMS config param to 'false'
[05/07/19 03:50:18:546 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.RESOURCE_EXCLUDES' found, using default value '.class .jsp .jspx .properties .xhtml .groovy'.
[05/07/19 03:50:18:546 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FULL_STATE_SAVING_VIEW_IDS' found.
[05/07/19 03:50:18:546 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.PARTIAL_STATE_SAVING' found, using default value 'true (false with 1.2 webapps)'.
[05/07/19 03:50:18:546 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.SERIALIZE_SERVER_STATE' found, using default value 'false'.
[05/07/19 03:50:18:546 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DEFAULT_SUFFIX' found, using default value '.xhtml .view.xml .jsp'.
[05/07/19 03:50:18:546 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_SUFFIX' found, using default value '.xhtml'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_VIEW_MAPPINGS' found.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DISABLE_FACELET_JSF_VIEWHANDLER' found.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_BUFFER_SIZE' found, using default value '1024'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_DECORATORS' found.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_LIBRARIES' found.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_REFRESH_PERIOD' found, using default value '-1'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_SKIP_COMMENTS' found.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.HONOR_CURRENT_COMPONENT_ATTRIBUTES' found, using default value 'false'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.VALIDATE_EMPTY_FIELDS' found, using default value 'auto'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.INTERPRET_EMPTY_STRING_SUBMITTED_VALUES_AS_NULL' found, using default value 'false'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CLEAR_INPUT_WHEN_SUBMITTED_VALUE_IS_NULL_OR_EMPTY' found, using default value 'true'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.ALWAYS_PERFORM_VALIDATION_WHEN_REQUIRED_IS_TRUE' found, using default value 'false'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.VIEWROOT_PHASE_LISTENER_QUEUES_EXCEPTIONS' found, using default value 'false'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DATETIMECONVERTER_DEFAULT_TIMEZONE_IS_SYSTEM_TIMEZONE' found, using default value 'false'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ENUM_CONVERTER_ALLOW_STRING_PASSTROUGH' found, using default value 'false'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.validator.DISABLE_DEFAULT_BEAN_VALIDATOR' found, using default value 'true'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.validator.ENABLE_VALIDATE_WHOLE_BEAN' found, using default value 'false'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.CONFIG_FILES' found.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.LIFECYCLE_ID' found.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DISABLE_FACESSERVLET_TO_XHTML' found.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECKED_VIEWID_CACHE_SIZE' found, using default value '500'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECKED_VIEWID_CACHE_ENABLED' found, using default value 'true'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.PRETTY_HTML' found, using default value 'true'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALLOW_JAVASCRIPT' found, using default value 'true'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CONFIG_REFRESH_PERIOD' found, using default value '2'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEWSTATE_JAVASCRIPT' found, using default value 'false'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RENDER_VIEWSTATE_ID' found, using default value 'true'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_XHTML_LINKS' found, using default value 'true'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RENDER_CLEAR_JAVASCRIPT_FOR_BUTTON' found, using default value 'false'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RENDER_HIDDEN_FIELDS_FOR_LINK_PARAMS' found, using default value 'false'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SAVE_FORM_SUBMIT_LINK_IE' found, using default value 'false'.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DELEGATE_FACES_SERVLET' found.
[05/07/19 03:50:18:547 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.REFRESH_TRANSIENT_BUILD_ON_PSS' found, using default value 'auto'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.REFRESH_TRANSIENT_BUILD_ON_PSS_PRESERVE_STATE' found, using default value 'false'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VALIDATE_XML' found.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WRAP_SCRIPT_CONTENT_WITH_XML_COMMENT_TAG' found, using default value 'false'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RENDER_FORM_SUBMIT_SCRIPT_INLINE' found, using default value 'false'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEBUG_PHASE_LISTENER' found.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_CC_EL_RESOLVER' found, using default value 'false'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEFAULT_RESPONSE_WRITER_CONTENT_TYPE_MODE' found, using default value 'text/html'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_UNIQUE_IDS_CACHE_ENABLED' found, using default value 'true'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.COMPONENT_UNIQUE_IDS_CACHE_SIZE' found, using default value '100'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SUPPORT_JSP_AND_FACES_EL' found, using default value 'true'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SUPPORT_MANAGED_BEANS' found, using default value 'true'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.GAE_JSF_JAR_FILES' found.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.GAE_JSF_ANNOTATIONS_JAR_FILES' found.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_VIEW_NOT_FOUND' found, using default value 'false'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EARLY_FLUSH_ENABLED' found, using default value 'false'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_FACELETS_COMPATIBILITY' found, using default value 'false'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RENDER_FORM_VIEW_STATE_AT_BEGIN' found, using default value 'false'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FLASH_SCOPE_DISABLED' found, using default value 'false'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.NUMBER_OF_VIEWS_IN_SESSION' found, using default value '20'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.NUMBER_OF_SEQUENTIAL_VIEWS_IN_SESSION' found, using default value '4'.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.NUMBER_OF_FLASH_TOKENS_IN_SESSION' found.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_FLOW_CLIENT_WINDOW_IDS_IN_SESSION' found.
[05/07/19 03:50:18:548 COT] 00003428 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SUPPORT_EL_3_IMPORT_HANDLER' found, using default value 'false'.
